Time (s),Depth,RD,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
0.424,429.9029016812525,9.968000000000002,-525.96484,1.0728329420089722,525.96484,1199.1984375,276639.03
0.428,434.053017730431,8.207117127556232,-736.3506,2.5160186290740967,736.3506,42.0767578125,542212.2
0.432,438.252941715772,8.764060576259988,-1683.0869,14.06872844696045,1683.0869,-715.312109375,2832781.5
0.436,442.2505465514819,7.269999999999997,-2945.4014,20.46000099182129,2945.4014,-1304.3923828125,8675389.0
0.44,445.6240339683344,6.749,-3471.3662,226.29798889160156,3471.3662,-1872.433984375,12050383.0
0.444,448.9426468485877,6.625,-2419.4375,25.076459884643555,2419.4375,-2251.128515625,5853678.0
0.448,452.3949775561603,9.09253815452043,105.19238,25.89920425415039,105.19238,-2082.819921875,11065.4375
0.452,456.3761419999852,9.084000000000001,2735.0146,24.930908203125,2735.0146,-1199.199609375,7480305.0
0.456,460.4716048105794,7.977000000000003,4312.9062,23.245758056640625,4312.9062,252.4619140625,18601160.0
0.46,464.42254964229704,10.112832168899354,4418.0977,22.68576431274414,4418.0977,1830.3546875,19519586.0
0.464,468.30458511494146,10.155,3155.7861,20.492568969726562,3155.7861,2945.3994140625,9958986.0
0.468,472.0666180822215,9.084000000000001,1577.8936,16.974119186401367,1577.8936,3239.9396484375,2489748.0
0.472,475.94814350179405,8.434,105.19238,14.690000534057617,105.19238,2713.9751953125,11065.4375
0.476,479.9570286539791,9.084000000000001,-1262.3154,13.254053115844727,1262.3154,1598.930859375,1593440.2
0.48,483.9355071780734,8.535898658641537,-2735.0156,13.290627479553223,2735.0156,168.308203125,7480310.5
0.484,488.06762656703677,8.126000000000001,-4418.1016,14.857690811157227,4418.1016,-1346.4693359375,19519622.0
